                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     47,                0.96204,                0.89225,                 1.2616,                0.92368,                0.95233,                0.96878,                  0.705,                 1.0302,                0.47645,                 1.4731,              0.0081784,              0.0081784,              0.0081784
                     48,                0.95151,                0.89966,                 1.2526,                0.93272,                0.94906,                0.96927,                0.69428,                 1.0453,                0.46292,                 1.5033,              0.0081388,              0.0081388,              0.0081388
                     49,                0.94709,                0.88629,                 1.2508,                0.94515,                 0.9581,                0.96745,                  0.704,                 1.0371,                0.47248,                 1.4808,              0.0080992,              0.0080992,              0.0080992
                     50,                0.95954,                0.90414,                 1.2578,                0.92213,                0.93752,                0.96403,                0.69527,                 1.0825,                0.47994,                 1.5484,              0.0080596,              0.0080596,              0.0080596
                     51,                0.94819,                0.89689,                 1.2514,                0.94148,                0.94582,                0.97061,                0.70211,                 1.0436,                0.44847,                 1.5108,                0.00802,                0.00802,                0.00802
                     52,                0.95512,                0.89808,                 1.2509,                 0.9408,                0.96113,                0.96888,                0.69928,                 1.0495,                0.44916,                 1.4919,              0.0079804,              0.0079804,              0.0079804
                     53,                0.95545,                0.88802,                 1.2521,                0.95098,                0.94299,                0.97455,                0.70522,                 1.0461,                0.44394,                 1.5016,              0.0079408,              0.0079408,              0.0079408
                     54,                0.94066,                0.87777,                 1.2472,                0.89071,                0.95668,                0.96958,                0.69301,                 1.0769,                0.46395,                 1.5498,              0.0079012,              0.0079012,              0.0079012
                     55,                0.94313,                0.88957,                 1.2487,                0.92117,                0.93754,                0.96109,                 0.6929,                 1.0617,                0.46739,                  1.531,              0.0078616,              0.0078616,              0.0078616
                     56,                0.94652,                0.89465,                 1.2485,                0.92338,                   0.95,                0.96689,                0.70498,                 1.0359,                0.44585,                 1.4942,               0.007822,               0.007822,               0.007822
                     57,                0.94238,                0.87673,                 1.2448,                0.92898,                 0.9575,                0.97163,                0.71224,                 1.0158,                0.43522,                 1.4731,              0.0077824,              0.0077824,              0.0077824
                     58,                 0.9469,                0.87632,                 1.2512,                0.95481,                0.94447,                0.97058,                0.69455,                 1.0731,                0.44187,                 1.5368,              0.0077428,              0.0077428,              0.0077428
                     59,                0.94414,                0.88605,                 1.2497,                0.95148,                0.95903,                  0.969,                0.69578,                 1.0625,                0.43918,                 1.5206,              0.0077032,              0.0077032,              0.0077032
                     60,                0.94129,                0.87999,                  1.245,                 0.9446,                 0.9504,                0.96873,                0.70454,                 1.0219,                0.43045,                 1.4825,              0.0076636,              0.0076636,              0.0076636
                     61,                0.93126,                0.86026,                 1.2412,                0.93821,                0.96407,                0.97191,                0.69618,                 1.0753,                0.43885,                 1.5446,               0.007624,               0.007624,               0.007624
                     62,                0.93513,                0.87097,                 1.2447,                0.94088,                0.95222,                0.96982,                0.69728,                  1.058,                0.43971,                 1.5131,              0.0075844,              0.0075844,              0.0075844
                     63,                0.93437,                0.86976,                 1.2447,                0.93803,                0.96096,                0.97222,                0.70598,                 1.0458,                0.44634,                 1.5125,              0.0075448,              0.0075448,              0.0075448
                     64,                0.94108,                0.87037,                 1.2459,                0.93711,                0.96289,                0.97232,                0.70732,                 1.0414,                0.42895,                 1.5082,              0.0075052,              0.0075052,              0.0075052
                     65,                0.93684,                0.87235,                 1.2457,                0.95053,                0.94947,                0.97034,                 0.7015,                 1.0539,                0.43447,                 1.5133,              0.0074656,              0.0074656,              0.0074656
                     66,                0.92922,                0.87054,                 1.2416,                 0.9401,                0.96671,                0.97188,                0.70285,                  1.039,                0.42268,                  1.485,               0.007426,               0.007426,               0.007426
                     67,                0.93179,                0.86471,                 1.2428,                0.94028,                 0.9599,                0.97489,                0.71036,                 1.0337,                0.42122,                 1.4968,              0.0073864,              0.0073864,              0.0073864
                     68,                0.92583,                0.85343,                 1.2375,                0.94585,                0.96419,                0.97562,                0.72497,                  1.004,                0.42271,                 1.4513,              0.0073468,              0.0073468,              0.0073468
                     69,                0.93925,                   0.87,                 1.2461,                 0.9475,                0.95426,                0.97381,                 0.7134,                 1.0266,                0.42885,                 1.4782,              0.0073072,              0.0073072,              0.0073072
                     70,                0.92354,                0.86881,                 1.2405,                0.94267,                0.96396,                0.97511,                0.72042,                 1.0288,                0.42681,                 1.4791,              0.0072676,              0.0072676,              0.0072676
                     71,                0.93033,                0.86314,                 1.2399,                0.94731,                0.96659,                0.97302,                 0.7229,                 1.0022,                0.42001,                 1.4426,               0.007228,               0.007228,               0.007228
                     72,                0.93582,                0.86552,                 1.2425,                0.95004,                0.97029,                0.97142,                0.71924,                 1.0104,                0.41713,                 1.4594,              0.0071884,              0.0071884,              0.0071884
                     73,                0.92512,                0.85413,                 1.2376,                0.95633,                0.96084,                0.97288,                0.71348,                 1.0252,                0.41478,                 1.4799,              0.0071488,              0.0071488,              0.0071488
                     74,                0.93476,                 0.8615,                 1.2432,                0.94949,                0.95686,                0.97319,                0.71927,                 1.0245,                0.42035,                 1.4779,              0.0071092,              0.0071092,              0.0071092
                     75,                0.92707,                 0.8589,                   1.24,                0.95559,                0.95875,                0.97337,                0.72132,                 1.0188,                0.41174,                  1.481,              0.0070696,              0.0070696,              0.0070696
                     76,                0.92562,                0.85017,                 1.2384,                0.94985,                 0.9655,                0.97389,                0.72978,                 1.0065,                 0.4042,                 1.4595,                0.00703,                0.00703,                0.00703
                     77,                0.91653,                0.84637,                 1.2324,                0.96188,                0.96262,                0.97444,                0.72434,                 1.0132,                0.40485,                 1.4682,              0.0069904,              0.0069904,              0.0069904
                     78,                0.92675,                0.85425,                  1.238,                0.95371,                0.97037,                0.97422,                0.72252,                 1.0199,                0.40851,                 1.4725,              0.0069508,              0.0069508,              0.0069508
                     79,                0.92893,                0.85241,                   1.24,                0.94981,                0.96776,                0.97309,                0.73115,                0.99256,                0.40351,                 1.4389,              0.0069112,              0.0069112,              0.0069112
                     80,                 0.9113,                0.84717,                 1.2314,                0.94775,                0.96746,                 0.9745,                0.73021,                 1.0124,                0.40973,                 1.4736,              0.0068716,              0.0068716,              0.0068716
                     81,                0.92247,                0.84458,                 1.2318,                0.94777,                0.96462,                0.97367,                0.72765,                 1.0015,                0.40748,                 1.4579,               0.006832,               0.006832,               0.006832
                     82,                0.91989,                0.83922,                 1.2323,                0.95162,                0.96323,                0.97387,                0.72394,                 1.0061,                0.40632,                 1.4629,              0.0067924,              0.0067924,              0.0067924
                     83,                0.91682,                0.84782,                 1.2322,                0.95089,                 0.9622,                0.97285,                0.72275,                0.99899,                0.40589,                  1.453,              0.0067528,              0.0067528,              0.0067528
                     84,                0.92709,                0.85928,                 1.2404,                0.94938,                0.96789,                0.97447,                0.72978,                0.98813,                0.40292,                 1.4354,              0.0067132,              0.0067132,              0.0067132
                     85,                0.91114,                 0.8359,                 1.2281,                0.95194,                0.97474,                0.97452,                0.72988,                 0.9874,                0.40255,                 1.4339,              0.0066736,              0.0066736,              0.0066736
                     86,                0.91612,                0.83861,                 1.2303,                0.94967,                0.97603,                0.97425,                0.72591,                0.99335,                0.39981,                 1.4414,               0.006634,               0.006634,               0.006634
                     87,                0.91758,                0.83734,                 1.2336,                0.95097,                0.97029,                0.97469,                 0.7237,                0.99871,                0.40043,                 1.4469,              0.0065944,              0.0065944,              0.0065944
                     88,                0.91078,                0.83753,                  1.229,                0.95502,                0.97016,                0.97448,                0.72502,                0.99589,                0.39692,                 1.4428,              0.0065548,              0.0065548,              0.0065548
                     89,                0.92042,                0.84566,                 1.2311,                0.95248,                0.96892,                0.97428,                 0.7304,                0.99317,                0.39762,                 1.4386,              0.0065152,              0.0065152,              0.0065152
                     90,                0.91093,                0.83765,                 1.2277,                0.95062,                0.97227,                0.97299,                0.73017,                0.99118,                0.39922,                 1.4356,              0.0064756,              0.0064756,              0.0064756
                     91,                0.91252,                0.84091,                 1.2295,                0.95514,                 0.9699,                0.97346,                0.73047,                 1.0004,                0.39795,                 1.4467,               0.006436,               0.006436,               0.006436
                     92,                0.90937,                0.83376,                 1.2274,                0.95582,                 0.9742,                0.97366,                0.72999,                0.99958,                0.39513,                 1.4457,              0.0063964,              0.0063964,              0.0063964
                     93,                0.91371,                0.83444,                 1.2327,                0.95607,                0.97103,                0.97359,                0.72867,                0.99622,                0.39152,                 1.4421,              0.0063568,              0.0063568,              0.0063568
                     94,                0.90648,                0.83379,                 1.2263,                0.95289,                0.96913,                0.97304,                0.72949,                0.99533,                0.39115,                 1.4412,              0.0063172,              0.0063172,              0.0063172
                     95,                0.90597,                0.83159,                 1.2289,                0.95636,                0.96913,                0.97351,                 0.7334,                 0.9873,                0.38919,                 1.4301,              0.0062776,              0.0062776,              0.0062776
                     96,                 0.9009,                0.83368,                 1.2272,                0.95307,                0.96842,                0.97294,                0.73389,                0.98685,                0.38941,                 1.4274,               0.006238,               0.006238,               0.006238
                     97,                0.90991,                0.83707,                 1.2295,                0.95099,                0.96832,                0.97264,                0.73141,                0.99067,                 0.3913,                 1.4325,              0.0061984,              0.0061984,              0.0061984
                     98,                0.89989,                0.82003,                 1.2225,                0.95056,                0.96759,                0.97239,                0.73065,                0.98757,                0.39161,                 1.4286,              0.0061588,              0.0061588,              0.0061588
                     99,                 0.9029,                0.82741,                  1.223,                0.95417,                0.96327,                0.97232,                0.73116,                0.98888,                0.39163,                 1.4298,              0.0061192,              0.0061192,              0.0061192
                    100,                0.89841,                0.83254,                  1.224,                0.95374,                0.96376,                0.97197,                0.73097,                0.99108,                0.39083,                 1.4324,              0.0060796,              0.0060796,              0.0060796
                    101,                0.89983,                0.81578,                 1.2226,                0.95253,                0.96469,                0.97205,                0.73102,                0.98945,                0.39074,                 1.4322,                0.00604,                0.00604,                0.00604
                    102,                0.90736,                0.83306,                  1.229,                0.95073,                0.96673,                0.97247,                0.73091,                0.98805,                0.38992,                 1.4325,              0.0060004,              0.0060004,              0.0060004
                    103,                0.90139,                0.83227,                 1.2251,                 0.9498,                0.96908,                 0.9726,                0.73342,                0.98516,                0.38733,                 1.4299,              0.0059608,              0.0059608,              0.0059608
                    104,                0.90543,                0.83139,                 1.2253,                0.94985,                0.97061,                0.97305,                0.73353,                0.98201,                  0.388,                 1.4272,              0.0059212,              0.0059212,              0.0059212
                    105,                0.90006,                0.81893,                 1.2249,                0.95015,                0.97158,                 0.9735,                0.73512,                0.98428,                0.38895,                 1.4306,              0.0058816,              0.0058816,              0.0058816
                    106,                0.89715,                0.82218,                 1.2221,                0.94838,                0.97114,                0.97361,                0.73562,                0.98465,                0.38933,                 1.4313,               0.005842,               0.005842,               0.005842
                    107,                0.89528,                0.81674,                 1.2231,                0.95045,                 0.9706,                 0.9736,                0.73735,                0.98356,                0.38863,                 1.4305,              0.0058024,              0.0058024,              0.0058024
                    108,                0.89851,                 0.8202,                 1.2195,                0.94829,                0.96951,                0.97362,                0.73538,                0.98466,                0.39001,                 1.4323,              0.0057628,              0.0057628,              0.0057628
                    109,                0.89354,                0.80806,                 1.2207,                 0.9476,                0.97055,                 0.9739,                0.73617,                0.98348,                 0.3894,                 1.4302,              0.0057232,              0.0057232,              0.0057232
                    110,                0.89778,                0.80944,                 1.2238,                 0.9492,                0.96951,                0.97377,                0.73556,                0.98356,                0.38792,                 1.4304,              0.0056836,              0.0056836,              0.0056836
                    111,                0.89545,                0.81331,                 1.2201,                0.95016,                0.96958,                0.97408,                0.73661,                0.98293,                0.38744,                 1.4292,               0.005644,               0.005644,               0.005644
                    112,                0.89135,                0.80401,                 1.2185,                0.95084,                0.96955,                0.97392,                 0.7382,                0.98114,                0.38683,                 1.4273,              0.0056044,              0.0056044,              0.0056044
                    113,                0.89404,                0.81635,                 1.2222,                0.95059,                   0.97,                0.97415,                0.73929,                 0.9813,                0.38672,                 1.4281,              0.0055648,              0.0055648,              0.0055648
                    114,                0.89382,                0.81169,                 1.2196,                0.95045,                0.96896,                0.97443,                0.73887,                0.98186,                0.38714,                 1.4289,              0.0055252,              0.0055252,              0.0055252
                    115,                 0.8905,                0.81106,                 1.2187,                0.94986,                0.96933,                0.97484,                0.73874,                0.98197,                0.38725,                 1.4284,              0.0054856,              0.0054856,              0.0054856
                    116,                0.89235,                0.80713,                 1.2203,                 0.9504,                0.97149,                0.97708,                 0.7395,                0.98261,                0.38645,                 1.4287,               0.005446,               0.005446,               0.005446
                    117,                0.88993,                0.80281,                 1.2184,                0.94911,                0.97114,                0.97555,                0.73853,                0.98369,                 0.3865,                 1.4299,              0.0054064,              0.0054064,              0.0054064
                    118,                0.89333,                0.79821,                 1.2217,                0.94691,                0.97348,                0.97754,                0.73913,                0.98417,                0.38672,                 1.4298,              0.0053668,              0.0053668,              0.0053668
                    119,                0.89238,                0.80172,                 1.2187,                0.94861,                0.97365,                 0.9776,                0.73903,                 0.9842,                0.38607,                   1.43,              0.0053272,              0.0053272,              0.0053272
                    120,                 0.8878,                0.79423,                 1.2175,                0.94657,                0.97425,                0.97772,                0.73833,                0.98619,                0.38625,                 1.4327,              0.0052876,              0.0052876,              0.0052876
                    121,                0.88328,                0.79455,                 1.2147,                 0.9475,                0.97416,                0.97782,                0.73821,                0.98672,                0.38631,                 1.4332,               0.005248,               0.005248,               0.005248
                    122,                0.88657,                0.79235,                 1.2184,                0.94728,                0.97238,                 0.9779,                0.73709,                0.98755,                0.38682,                 1.4342,              0.0052084,              0.0052084,              0.0052084
                    123,                0.88086,                0.79951,                 1.2161,                0.94607,                 0.9722,                0.97775,                0.73676,                0.98784,                 0.3865,                 1.4341,              0.0051688,              0.0051688,              0.0051688
                    124,                 0.8852,                0.80117,                 1.2177,                 0.9458,                0.96951,                0.97788,                0.73553,                0.98834,                0.38651,                 1.4345,              0.0051292,              0.0051292,              0.0051292
                    125,                0.88345,                0.79468,                 1.2137,                0.94372,                 0.9697,                  0.978,                0.73438,                0.98842,                0.38677,                 1.4344,              0.0050896,              0.0050896,              0.0050896
                    126,                0.87956,                0.78706,                  1.213,                0.94326,                0.97027,                0.97803,                 0.7347,                0.98802,                 0.3862,                 1.4336,                0.00505,                0.00505,                0.00505
                    127,                 0.8877,                0.80005,                  1.218,                0.94332,                0.96808,                0.97823,                 0.7338,                0.98793,                0.38581,                 1.4333,              0.0050104,              0.0050104,              0.0050104
                    128,                 0.8845,                0.79396,                 1.2146,                0.94313,                0.96823,                0.97847,                0.73601,                0.98767,                 0.3856,                 1.4329,              0.0049708,              0.0049708,              0.0049708
                    129,                0.88582,                0.79757,                  1.217,                0.94253,                 0.9684,                0.97864,                0.73558,                0.98831,                0.38528,                 1.4339,              0.0049312,              0.0049312,              0.0049312
                    130,                0.87272,                0.78806,                 1.2127,                0.94138,                0.96862,                0.97889,                0.73547,                 0.9887,                0.38551,                 1.4342,              0.0048916,              0.0048916,              0.0048916
                    131,                0.88023,                0.78812,                 1.2132,                0.94324,                0.96839,                0.97892,                0.73591,                  0.989,                0.38539,                 1.4343,               0.004852,               0.004852,               0.004852
                    132,                0.88022,                0.78962,                 1.2134,                0.94245,                0.96859,                 0.9787,                0.73604,                0.98917,                 0.3853,                 1.4349,              0.0048124,              0.0048124,              0.0048124
                    133,                 0.8831,                0.78738,                 1.2128,                0.94188,                0.96946,                0.97821,                0.73638,                0.98911,                0.38517,                 1.4346,              0.0047728,              0.0047728,              0.0047728
                    134,                0.88167,                0.77926,                 1.2162,                0.94356,                 0.9688,                 0.9791,                0.73743,                0.98943,                0.38525,                 1.4347,              0.0047332,              0.0047332,              0.0047332
                    135,                0.87846,                0.79036,                  1.214,                0.94407,                0.96811,                0.97922,                0.73646,                0.98867,                  0.385,                 1.4337,              0.0046936,              0.0046936,              0.0046936
                    136,                0.87355,                0.78425,                 1.2103,                0.94453,                0.96784,                0.97929,                0.73569,                 0.9887,                0.38484,                 1.4337,               0.004654,               0.004654,               0.004654
                    137,                  0.878,                0.78577,                 1.2151,                0.94828,                0.96659,                0.97936,                0.73673,                0.98938,                0.38444,                 1.4343,              0.0046144,              0.0046144,              0.0046144
                    138,                0.86955,                0.77332,                 1.2087,                0.94756,                0.96661,                0.97945,                0.73559,                0.98957,                0.38457,                 1.4345,              0.0045748,              0.0045748,              0.0045748
                    139,                0.87295,                0.77884,                 1.2133,                0.94749,                0.96678,                0.97959,                0.73585,                0.98931,                0.38431,                 1.4343,              0.0045352,              0.0045352,              0.0045352
                    140,                0.87571,                0.78653,                 1.2165,                0.94984,                0.96681,                0.97971,                0.73609,                0.98957,                0.38382,                 1.4347,              0.0044956,              0.0044956,              0.0044956
                    141,                0.87542,                0.77028,                 1.2099,                0.95013,                0.96663,                0.97987,                0.73692,                0.98998,                0.38364,                 1.4352,               0.004456,               0.004456,               0.004456
                    142,                0.87401,                0.77785,                 1.2087,                0.94956,                0.96693,                0.98005,                0.73616,                0.99011,                0.38315,                 1.4352,              0.0044164,              0.0044164,              0.0044164
                    143,                0.85952,                0.77624,                 1.2043,                0.94953,                 0.9665,                 0.9802,                0.73483,                0.99081,                0.38295,                 1.4359,              0.0043768,              0.0043768,              0.0043768
                    144,                0.87221,                 0.7659,                 1.2092,                0.94947,                0.96693,                0.98021,                0.73477,                0.99073,                0.38253,                 1.4356,              0.0043372,              0.0043372,              0.0043372
                    145,                0.86683,                0.77267,                 1.2068,                0.94955,                0.96859,                0.98024,                0.73491,                0.99095,                0.38231,                  1.436,              0.0042976,              0.0042976,              0.0042976
                    146,                0.86545,                0.76849,                  1.202,                0.94851,                0.97038,                0.98034,                0.73553,                0.99122,                 0.3819,                 1.4363,               0.004258,               0.004258,               0.004258
                    147,                0.86625,                0.76919,                 1.2037,                0.94845,                0.97455,                0.98035,                0.73541,                0.99095,                 0.3811,                  1.436,              0.0042184,              0.0042184,              0.0042184
                    148,                0.85887,                0.75922,                 1.2028,                0.94822,                0.97516,                0.98043,                0.73503,                0.99146,                 0.3815,                 1.4366,              0.0041788,              0.0041788,              0.0041788
                    149,                0.86526,                0.77052,                  1.205,                0.94969,                0.96753,                0.98055,                0.73446,                0.99211,                0.38186,                 1.4371,              0.0041392,              0.0041392,              0.0041392
                    150,                0.86378,                0.75959,                 1.2054,                 0.9499,                0.96904,                0.98054,                0.73511,                0.99187,                0.38153,                 1.4366,              0.0040996,              0.0040996,              0.0040996
                    151,                0.85763,                0.76414,                 1.2019,                0.95142,                0.96835,                0.98054,                0.73586,                0.99209,                0.38094,                 1.4369,                0.00406,                0.00406,                0.00406
                    152,                0.86294,                0.76284,                 1.2018,                  0.952,                0.96932,                0.98069,                0.73669,                 0.9918,                0.38111,                 1.4366,              0.0040204,              0.0040204,              0.0040204
                    153,                0.86654,                0.76185,                 1.2033,                0.95218,                0.96894,                0.98026,                 0.7359,                0.99176,                0.38055,                 1.4366,              0.0039808,              0.0039808,              0.0039808
                    154,                0.87151,                0.76927,                 1.2078,                0.95324,                0.96758,                0.98029,                0.73534,                 0.9924,                0.38071,                 1.4373,              0.0039412,              0.0039412,              0.0039412
                    155,                0.85621,                0.75797,                 1.1983,                0.95361,                 0.9674,                0.98074,                0.73569,                0.99242,                0.38054,                 1.4372,              0.0039016,              0.0039016,              0.0039016
